1176,,,,,,,,,
2599,,,,,,,,,
2637,,,,,,,,,
2651,,,,,neutral,,,,sg
2672,,,,,,,,,
2734,,,,,neutral,,,,sg
2744,,,,,,student,,,sg
2751,,,,,neutral,,,,sg
2753,,,,,,,,,
2754,,,,,neutral,,,,sg
2755,,,,,,,,,
2756,,,,,,,,,
2757,,,,,,,,,
2758,,,,,,,,,
2759,,,,,neutral,,,,sg
2761,,,,,,,,,
2762,,,,,neutral,,,,sg
2763,,,,,neutral,,,,sg
2764,,,,,neutral,,,,sg
2766,,,,,neutral,,,,sg
2767,,,,,neutral,,,,sg
2769,,,,,,,,,
2771,,,,,neutral,,,,sg
2772,,,,,,,,,
2774,,,,,neutral,,,,sg
2775,,,,,neutral,,,,sg
2776,,,,,neutral,,,,sg
2777,,,,,,,,,
2778,,,,,,,,,
2779,,,,,neutral,,,,sg
2780,,,,,,,,,
2781,,,,,neutral,,,,sg
2782,,,,,,,,,
2783,,,,,,,,,
2784,,,,,neutral,,,,sg
2785,,,,,neutral,,,,sg
2786,,,,,neutral,,,,sg
2787,,,,,neutral,,,,sg
2788,,,,,,,,,
2789,,,,,neutral,,,,sg
2790,,,,,,,,,
2791,,,,,neutral,,,,sg
2792,,,,,neutral,,,,sg
2793,,,,,neutral,,,,sg
2794,,,,,neutral,,,,sg
2795,,,,,,,,,
2796,,,,,neutral,,,,sg
2797,,,,,neutral,,,,sg
2798,,,,,,,,,
2800,,,,,neutral,,,,sg
2801,,,,,,,,,
2802,,,,,neutral,,,,sg
2803,,,,,neutral,,,,sg
2805,,,,,neutral,,,,sg
2806,,,,,,,,,
2807,,,,,neutral,,,,sg
2808,,,,,neutral,,,,sg
2809,,,,,neutral,,,,sg
2810,,,,,,,,,
2811,,,,,neutral,,,,sg
2812,,,,,neutral,,,,sg
2813,,,,,,,,,
2814,,,,,,,,,
2815,,,,,,,,,
2817,,,,,neutral,,,,sg
2818,,,,,neutral,,,,sg
2819,,,,,neutral,,,,sg
2820,,,,,neutral,,,,sg
2821,,,,,neutral,,,,sg
2822,,,,,neutral,,,,sg
2823,,,,,,,,,
2824,,,,,neutral,,,,sg
2825,,,,,neutral,,,,sg
2826,,,,,neutral,,,,sg
2828,,,,,neutral,,,,sg
2829,,,,,neutral,,,,sg
2830,,,,,,,,,
2831,,,,,,,,,
2832,,,,,neutral,,,,sg
2833,,,,,neutral,,,,sg
2834,,,,,,,,,
2835,,,,,neutral,,,,sg
2836,,,,,neutral,,,,sg
2837,,,,,,,,,
2838,,,,,,,,,
2839,,,,,neutral,,,,sg
2840,,,,,neutral,,,,sg
2841,,,,,,,,,
2842,,,,,neutral,,,,sg
2843,,,,,,,,,
2844,,,,,neutral,,,,sg
2845,,,,,neutral,,,,sg
2846,,,,,neutral,,,,sg
2847,,,,,,,,,
2848,,,,,,,,,
2851,,,,,neutral,,,,sg
2852,,,,,neutral,,,,sg
2853,,,,,neutral,,,,sg
2854,,,,,neutral,,,,sg
2855,,,,,neutral,,,,sg
2856,,,,,,,,,
2857,,,,,,,,,
2858,,,,,,,,,
2860,,,,,,,,,
2861,,,,,,,,,
2862,,,,,neutral,,,,sg
2863,,,,,neutral,,,,sg
2864,,,,,neutral,,,,sg
2865,,,,,neutral,,,,sg
2866,,,,,neutral,,,,sg
2867,,,,,,,,,
2868,,,,,neutral,,,,sg
2869,,,,,neutral,,,,sg
2870,,,,,,,,,
2871,,,,,,,,,
2873,,,,,neutral,,,,sg
2874,,,,,neutral,,,,sg
2875,,,,,neutral,,,,sg
2876,,,,,,,,,
2877,,,,,,,,,
2878,,,,,neutral,,,,sg
2879,,,,,neutral,,,,sg
2880,,,,,neutral,,,,sg
2881,,,,,neutral,,,,sg
2882,,,,,neutral,,,,sg
2884,,,,,,,,,
2885,,,,,,,,,
2886,,,,,,,,,
2887,,,,,,,,,
2888,,,,,,,,,
2889,,,,,neutral,,,,sg
2890,,,,,neutral,,,,sg
2891,,,,,neutral,,,,sg
2892,,,,,neutral,,,,sg
2893,,,,,neutral,,,,sg
2894,,,,,,,,,
2895,,,,,,,,,
2896,,,,,neutral,,,,sg
2898,,,,,neutral,,,,sg
2899,,,,,neutral,,,,sg
2900,,,,,neutral,,,,sg
2901,,,,,neutral,,,,sg
2902,,,,,,,,,
2906,,,,,,,,,
2907,,,,,,,,,
2908,,,,,,,,,
2909,,,,,,,,,
2910,,,,,,,,,
2911,,,,,neutral,,,,sg
2912,,,,,neutral,,,,sg
2913,,,,,neutral,,,,sg
2914,,,,,neutral,,,,sg
2915,,,,,neutral,,,,sg
2916,,,,,neutral,,,,sg
2917,,,,,,,,,
2918,,,,,neutral,,,,sg
2919,,,,,neutral,,,,sg
2920,,,,,,,,,
2921,,,,,neutral,,,,sg
2923,,,,,neutral,,,,sg
2924,,,,,neutral,,,,sg
2925,,,,,neutral,,,,sg
2926,,,,,,,,,
2927,,,,,neutral,,,,sg
2928,,,,,neutral,,,,sg
2929,,,,,,,,,
2931,,,,,neutral,,,,sg
2933,,,,,neutral,,,,sg
2934,,,,,,,,,
2935,,,,,neutral,,,,sg
2936,,,,,neutral,,,,sg
2937,,,,,neutral,,,,sg
2939,,,,,neutral,,,,sg
2940,,,,,,,,,
2941,,,,,neutral,,,,sg
2943,,,,,,,,,
2944,,,,,,,,,
2946,,,,,,,,,
2947,,,,,neutral,,,,sg
2948,,,,,neutral,,,,sg
2949,,,,,,,,,
2950,,,,,,,,,
2951,,,,,neutral,,,,sg
2952,,,,,,,,,
2953,,,,,,,,,
2954,,,,,neutral,,,,sg
2955,,,,,,,,,
2956,,,,,neutral,,,,sg
2957,,,,,,,,,
2958,,,,,,,,,
2959,,,,,,,,,
2960,,,,,neutral,,,,sg
2961,,,,,neutral,,,,sg
2962,,,,,,,,,
2965,,,,,neutral,,,,sg
2966,,,,,,,,,
2967,,,,,,,,,
2968,,,,,,,,,
2969,,,,,,,,,
2970,,,,,,,,,
2971,,,,,,,,,
2973,,,,,neutral,,,,sg
2974,,,,,neutral,,,,sg
2975,,,,,neutral,,,,sg
2976,,,,,,,,,
2977,,,,,,,,,
2978,,,,,neutral,,,,sg
2979,,,,,neutral,,,,sg
2981,,,,,,,,,
2982,,,,,,,,,
2983,,,,,neutral,,,,sg
2984,,,,,,,,,
2986,,,,,neutral,,,,sg
2987,,,,,neutral,,,,sg
2988,,,,,neutral,,,,sg
2989,,,,,,,,,
2991,,,,,neutral,,,,sg
2992,,,,,neutral,,,,sg
2993,,,,,neutral,,,,sg
2994,,,,,,,,,
2995,,,,,neutral,,,,sg
2996,,,,,neutral,,,,sg
2997,,,,,neutral,,,,sg
2998,,,,,neutral,,,,sg
2999,,,,,neutral,,,,sg
3000,,,,,neutral,,,,sg
3001,,,,,neutral,,,,sg
3002,,,,,,,,,
3005,,,,,,,,,
3006,,,,,neutral,,,,sg
3007,,,,,,,,,
3008,,,,,neutral,,,,sg
3009,,,,,,,,,
3010,,,,,neutral,,,,sg
3011,,,,,,,,,
3012,,,,,neutral,,,,sg
3013,,,,,neutral,,,,sg
3014,,,,,neutral,,,,sg
3015,,,,,neutral,,,,sg
3016,,,,,neutral,,,,sg
3017,,,,,neutral,,,,sg
3018,,,,,neutral,,,,sg
3019,,,,,,,,,
3021,,,,,neutral,,,,sg
3022,,,,,,,,,
3023,,,,,,,,,
3024,,,,,,,,,
3025,,,,,,,,,
3026,,,,,,,,,
3027,,,,,,,,,
3028,,,,,neutral,,,,sg
3029,,,,,neutral,,,,sg
3030,,,,,,,,,
3034,,,,,,,,,
3035,,,,,,,,,
3036,,,,,neutral,,,,sg
3037,,,,,neutral,,,,sg
3038,,,,,neutral,,,,sg
3039,,,,,,,,,
3040,,,,,,,,,
3041,,,,,,,,,
3042,,,,,,,,,
3043,,,,,,,,,
3044,,,,,,,,,
3045,,,,,,,,,
3046,,,,,neutral,,,,sg
3047,,,,,,,,,
3048,,,,,,,,,
3050,,,,,neutral,,,,sg
3051,,,,,neutral,,,,sg
3052,,,,,,,,,
3053,,,,,neutral,,,,sg
3056,,,,,neutral,,,,sg
3057,,,,,,,,,
3058,,,,,,,,,
3059,,,,,neutral,,,,sg
3060,,,,,neutral,,,,sg
3062,,,,,,,,,
3063,,,,,neutral,,,,sg
3064,,,,,,,,,
3065,,,,,,,,,
3066,,,,,,,,,
3067,,,,,neutral,,,,sg
3068,,,,,,,,,
3069,,,,,,,,,
3070,,,,,,,,,
3071,,,,,neutral,,,,sg
3072,,,,,,,,,
3073,,,,,neutral,,,,sg
3074,,,,,neutral,,,,sg
3075,,,,,,,,,
3076,,,,,neutral,,,,sg
3077,,,,,neutral,,,,sg
3078,,,,,neutral,,,,sg
3079,,,,,neutral,,,,sg
3080,,,,,,,,,
3081,,,,,neutral,,,,sg
3084,,,,,,,,,
3086,,,,,neutral,,,,sg
3087,,,,,neutral,,,,sg
3088,,,,,neutral,,,,sg
3089,,,,,,,,,
3091,,,,,neutral,,,,sg
3092,,,,,,,,,
3093,,,,,neutral,,,,sg
3094,,,,,,,,,
3095,,,,,neutral,,,,sg
3096,,,,,neutral,,,,sg
3097,,,,,,,,,
3098,,,,,neutral,,,,sg
3099,,,,,neutral,,,,sg
3100,,,,,neutral,,,,sg
3102,,,,,,,,,
3103,,,,,,,,,
3104,,,,,neutral,,,,sg
3105,,,,,,,,,
3106,,,,,neutral,,,,sg
3107,,,,,neutral,,,,sg
3108,,,,,neutral,,,,sg
3110,,,,,,,,,
3111,,,,,neutral,,,,sg
3114,,,,,,,,,
3115,,,,,,,,,
3116,,,,,,,,,
3117,,,,,neutral,,,,sg
3118,,,,,neutral,,,,sg
3119,,,,,neutral,,,,sg
3120,,,,,,,,,
3121,,,,,,,,,
3122,,,,,,,,,
3123,,,,,,,,,
3124,,,,,neutral,,,,sg
3126,,,,,neutral,,,,sg
3127,,,,,,,,,
3128,,,,,neutral,,,,sg
3129,,,,,neutral,,,,sg
3130,,,,,neutral,,,,sg
3131,,,,,neutral,,,,sg
3132,,,,,neutral,,,,sg
3133,,,,,neutral,,,,sg
3134,,,,,,,,,
3135,,,,,,,,,
3136,,,,,neutral,,,,sg
3137,,,,,neutral,,,,sg
3138,,,,,,,,,
3139,,,,,neutral,,,,sg
3140,,,,,neutral,,,,sg
3141,,,,,neutral,,,,sg
3142,,,,,neutral,,,,sg
3143,,,,,neutral,,,,sg
3144,,,,,neutral,,,,sg
3145,,,,,,,,,
3146,,,,,,,,,
3147,,,,,neutral,,,,sg
3148,,,,,,,,,
3149,,,,,neutral,,,,sg
3150,,,,,neutral,,,,sg
3151,,,,,,,,,
3153,,,,,neutral,,,,sg
3154,,,,,neutral,,,,sg
3155,,,,,neutral,,,,sg
3156,,,,,neutral,,,,sg
3157,,,,,neutral,,,,sg
3158,,,,,neutral,,,,sg
3159,,,,,neutral,,,,sg
3160,,,,,,,,,
3161,,,,,,,,,
3162,,,,,neutral,,,,sg
3163,,,,,neutral,,,,sg
3165,,,,,neutral,,,,sg
3167,,,,,,,,,
3168,,,,,,,,,
3169,,,,,,,,,
3170,,,,,neutral,,,,sg
3171,,,,,neutral,,,,sg
3172,,,,,neutral,,,,sg
3173,,,,,neutral,,,,sg
3174,,,,,,,,,
3175,,,,,neutral,,,,sg
3176,,,,,,,,,
3177,,,,,neutral,,,,sg
3178,,,,,neutral,,,,sg
3179,,,,,,,,,
3180,,,,,neutral,,,,sg
3181,,,,,,,,,
3182,,,,,,,,,
3183,,,,,neutral,,,,sg
3184,,,,,neutral,,,,sg
3185,,,,,neutral,,,,sg
3186,,,,,neutral,,,,sg
3187,,,,,neutral,,,,sg
3188,,,,,neutral,,,,sg
3189,,,,,neutral,,,,sg
3190,,,,,neutral,,,,sg
3192,,,,,,,,,
3193,,,,,,,,,
3194,,,,,neutral,,,,sg
3195,,,,,,,,,
3196,,,,,neutral,,,,sg
3197,,,,,,,,,
3198,,,,,neutral,,,,sg
3199,,,,,,,,,
3201,,,,,,,,,
3202,,,,,neutral,,,,sg
3204,,,,,neutral,,,,sg
3205,,,,,neutral,,,,sg
3206,,,,,neutral,,,,sg
3207,,,,,neutral,,,,sg
3208,,,,,neutral,,,,sg
3209,,,,,neutral,,,,sg
3210,,,,,,,,,
3211,,,,,,,,,
3212,,,,,,,,,
3213,,,,,,,,,
3214,,,,,neutral,,,,sg
3215,,,,,,,,,
3216,,,,,neutral,,,,sg
3217,,,,,,,,,
3218,,,,,,,,,
3219,,,,,neutral,,,,sg
3220,,,,,neutral,,,,sg
3221,,,,,neutral,,,,sg
3223,,,,,neutral,,,,sg
3224,,,,,,,,,
3225,,,,,,,,,
3226,,,,,neutral,,,,sg
3227,,,,,neutral,,,,sg
3229,,,,,neutral,,,,sg
3230,,,,,neutral,,,,sg
3231,,,,,,,,,
3232,,,,,neutral,,,,sg
3233,,,,,neutral,,,,sg
3234,,,,,neutral,,,,sg
3235,,,,,,,,,
3236,,,,,,,,,
3237,,,,,neutral,,,,sg
3238,,,,,,,,,
3239,,,,,,,,,
3240,,,,,neutral,,,,sg
3241,,,,,,,,,
3242,,,,,,,,,
3243,,,,,neutral,,,,sg
3244,,,,,neutral,,,,sg
3245,,,,,,,,,
3246,,,,,neutral,,,,sg
3247,,,,,neutral,,,,sg
3248,,,,,,,,,
3249,,,,,,,,,
3250,,,,,,,,,
3251,,,,,,,,,
3252,,,,,,,,,
3253,,,,,,,,,
3254,,,,,neutral,,,,sg
3255,,,,,,,,,
3256,,,,,,,,,
3257,,,,,neutral,,,,sg
3259,,,,,,,,,
3260,,,,,,,,,
3261,,,,,,,,,
3262,,,,,neutral,,,,sg
3263,,,,,neutral,,,,sg
3264,,,,,neutral,,,,sg
3265,,,,,,,,,
3266,,,,,,,,,
3267,,,,,,,,,
3268,,,,,,,,,
3269,,,,,,,,,
3270,,,,,,,,,
3271,,,,,neutral,,,,sg
3272,,,,,,,,,
3273,,,,,,,,,
3274,,,,,,,,,
3275,,,,,,,,,
3276,,,,,,,,,
3277,,,,,neutral,,,,sg
3278,,,,,,,,,
3279,,,,,,,,,
3280,,,,,,,,,
3281,,,,,neutral,,,,sg
3282,,,,,,,,,
3283,,,,,,,,,
3284,,,,,,,,,
3285,,,,,neutral,,,,sg
3287,,,,,,,,,
3288,,,,,,,,,
3289,,,,,,,,,
3290,,,,,neutral,,,,sg
3291,,,,,,,,,
3292,,,,,,,,,
3293,,,,,neutral,,,,sg
3294,,,,,,,,,
3295,,,,,,,,,
3296,,,,,,,,,
3297,,,,,,,,,
3298,,,,,,,,,
3299,,,,,,,,,
3300,,,,,neutral,,,,sg
3301,,,,,neutral,,,,sg
3302,,,,,,,,,
3303,,,,,neutral,,,,sg
3305,,,,,neutral,,,,sg
3306,,,,,,,,,
3307,,,,,,,,,
3309,,,,,neutral,,,,sg
3310,,,,,,,,,
3311,,,,,neutral,,,,sg
3312,,,,,neutral,,,,sg
3313,,,,,,,,,
3314,,,,,neutral,,,,sg
3315,,,,,,,,,
3316,,,,,,,,,
3317,,,,,neutral,,,,sg
3318,,,,,neutral,,,,sg
3319,,,,,neutral,,,,sg
3320,,,,,neutral,,,,sg
3321,,,,,,,,,
3322,,,,,neutral,,,,sg
3323,,,,,neutral,,,,sg
3324,,,,,,,,,
3326,,,,,neutral,,,,sg
3327,,,,,neutral,,,,sg
3328,,,,,neutral,,,,sg
3329,,,,,neutral,,,,sg
3331,,,,,,,,,
3332,,,,,neutral,,,,sg
3333,,,,,neutral,,,,sg
3334,,,,,,,,,
3335,,,,,neutral,,,,sg
3336,,,,,neutral,,,,sg
3337,,,,,neutral,,,,sg
3338,,,,,neutral,,,,sg
3339,,,,,,,,,
3340,,,,,neutral,,,,sg
3341,,,,,neutral,,,,sg
3342,,,,,,,,,
3343,,,,,neutral,,,,sg
3344,,,,,,,,,
3346,,,,,,,,,
3347,,,,,,,,,
3348,,,,,,,,,
3349,,,,,neutral,,,,sg
3350,,,,,neutral,,,,sg
3351,,,,,neutral,,,,sg
3352,,,,,,,,,
3353,,,,,,,,,
3354,,,,,neutral,,,,sg
3355,,,,,neutral,,,,sg
3356,,,,,neutral,,,,sg
3357,,,,,,,,,
3358,,,,,neutral,,,,sg
3361,,,,,neutral,,,,sg
3362,,,,,,,,,
3363,,,,,,,,,
3364,,,,,,,,,
3365,,,,,neutral,,,,sg
3366,,,,,neutral,,,,sg
3367,,,,,,,,,
3368,,,,,neutral,,,,sg
3369,,,,,,,,,
3370,,,,,neutral,,,,sg
3371,,,,,neutral,,,,sg
3372,,,,,,,,,
3373,,,,,,,,,
3374,,,,,neutral,,,,sg
3375,,,,,,,,,
3376,,,,,neutral,,,,sg
3377,,,,,neutral,,,,sg
3378,,,,,neutral,,,,sg
3379,,,,,neutral,,,,sg
3380,,,,,,,,,
3381,,,,,neutral,,,,sg
3382,,,,,neutral,,,,sg
3383,,,,,neutral,,,,sg
3384,,,,,neutral,,,,sg
3385,,,,,,,,,
3386,,,,,neutral,,,,sg
3387,,,,,neutral,,,,sg
3388,,,,,,,,,
3389,,,,,neutral,,,,sg
3390,,,,,neutral,,,,sg
3391,,,,,neutral,,,,sg
3392,,,,,neutral,,,,sg
3394,,,,,neutral,,,,sg
3395,,,,,neutral,,,,sg
3396,,,,,neutral,,,,sg
3397,,,,,,,,,
3398,,,,,,,,,
3399,,,,,,,,,
3402,,,,,,,,,
3403,,,,,neutral,,,,sg
3404,,,,,,,,,
3405,,,,,neutral,,,,sg
3406,,,,,neutral,,,,sg
3407,,,,,,,,,
3408,,,,,neutral,,,,sg
3409,,,,,neutral,,,,sg
3410,,,,,,,,,
3411,,,,,,,,,
3412,,,,,neutral,,,,sg
3413,,,,,neutral,,,,sg
3414,,,,,neutral,,,,sg
3415,,,,,neutral,,,,sg
3416,,,,,,,,,
3417,,,,,neutral,,,,sg
3418,,,,,neutral,,,,sg
3419,,,,,neutral,,,,sg
3420,,,,,neutral,,,,sg
3421,,,,,neutral,,,,sg
3422,,,,,,,,,
3423,,,,,,,,,
3424,,,,,neutral,,,,sg
3425,,,,,neutral,,,,sg
3426,,,,,neutral,,,,sg
3427,,,,,neutral,,,,sg
3428,,,,,neutral,,,,sg
3429,,,,,neutral,,,,sg
3430,,,,,,,,,
3431,,,,,neutral,,,,sg
3432,,,,,neutral,,,,sg
3433,,,,,,,,,
3434,,,,,neutral,,,,sg
3435,,,,,neutral,,,,sg
3436,,,,,neutral,,,,sg
3437,,,,,neutral,,,,sg
3438,,,,,,,,,
3439,,,,,neutral,,,,sg
3441,,,,,neutral,,,,sg
3442,,,,,neutral,,,,sg
3443,,,,,,,,,
3444,,,,,neutral,,,,sg
3445,,,,,,,,,
3446,,,,,neutral,,,,sg
3447,,,,,neutral,,,,sg
3448,,,,,neutral,,,,sg
3449,,,,,neutral,,,,sg
3450,,,,,neutral,,,,sg
3451,,,,,neutral,,,,sg
3452,,,,,,,,,
3453,,,,,neutral,,,,sg
3454,,,,,neutral,,,,sg
3455,,,,,neutral,,,,sg
3456,,,,,neutral,,,,sg
3457,,,,,,,,,
3458,,,,,,,,,
3459,,,,,neutral,,,,sg
3460,,,,,neutral,,,,sg
3462,,,,,,,,,
3463,,,,,,,,,
3464,,,,,neutral,,,,sg
3465,,,,,neutral,,,,sg
3466,,,,,,,,,
3467,,,,,,,,,
3468,,,,,neutral,,,,sg
3469,,,,,neutral,,,,sg
3470,,,,,,,,,
3472,,,,,,,,,
3473,,,,,,,,,
3474,,,,,neutral,,,,sg
3476,,,,,,,,,
3477,,,,,neutral,,,,sg
3478,,,,,,,,,
3479,,,,,,,,,
3480,,,,,neutral,,,,sg
3481,,,,,neutral,,,,sg
3482,,,,,,,,,
3483,,,,,,,,,
3484,,,,,neutral,,,,sg
3485,,,,,,,,,
