2906,,,,,,,,,
2907,,,,,,,,,
2908,,,,,,,,,
2909,,,,,,,,,
2910,,,,,,,,,
2911,,,,,,,,,
2912,,,,,,,,,
2913,,,,,,,,,
2914,,,,,,,,,
2915,,,,,,,,,
2916,,,,,,,,,
2917,,,,,,,,,
2918,,,,,,,,,
2919,,,,,,,,,
2920,,,,,,,,,
2921,,,,,,,,,
2923,,,,,,,,,
2924,,,,,,,,,
2925,,,,,,,,,
2926,,,,,,,,,
2927,,,,,,,,,
2928,,,,,,,,,
2929,,,,,,,,,
2931,,,,,,,,,
2933,,,,,,,,,
2934,,,,,,,,,
2935,,,,,,,,,
2936,,,,,,,,,
2937,,,,,,,,,
2939,,,,,,,,,
2940,,,,,,,,,
2941,,,,,,,,,
2943,,,,,,,,,
2944,,,,,,,,,
2946,,,,,,,,,
2947,,,,,,,,,
2948,,,,,,,,,
2949,,,,,,,,,
2950,,,,,,,,,
2951,,,,,,,,,
2952,,,,,,,,,
2953,,,,,,,,,
2954,,,,,,,,,
2955,,,,,,,,,
2956,,,,,,,,,
2957,,,,,,,,,
2958,,,,,,,,,
2959,,,,,,,,,
2960,,,,,,,,,
2961,,,,,,,,,
2962,,,,,,,,,
2965,,,,,,,,,
2966,,,,,,,,,
2967,,,,,,,,,
2968,,,,,,,,,
2969,,,,,,,,,
2970,,,,,,,,,
2971,,,,,,,,,
2973,,,,,,,,,
2974,,,,,,,,,
2975,,,,,,,,,
2976,,,,,,,,,
2977,,,,,,,,,
2978,,,,,,,,,
2979,,,,,,,,,
2981,,,,,,,,,
2982,,,,,,,,,
2983,,,,,,,,,
2984,,,,,,,,,
2986,,,,,,,,,
2987,,,,,,,,,
2988,,,,,,,,,
2989,,,,,,,,,
2991,,,,,,,,,
2992,,,,,,,,,
2993,,,,,,,,,
2994,,,,,,,,,
2995,,,,,,,,,
2996,,,,,,,,,
2997,,,,,,,,,
2998,,,,,,,,,
2999,,,,,,,,,
3000,,,,,,,,,
3001,,,,,,,,,
3002,,,,,,,,,
3005,,,,,,,,,
3006,,,,,,,,,
3007,,,,,,,,,
3008,,,,,,,,,
3009,,,,,,,,,
3010,,,,,,,,,
3011,,,,,,,,,
3012,,,,,,,,,
3013,,,,,,,,,
3014,,,,,,,,,
3015,,,,,,,,,
3016,,,,,,,,,
3017,,,,,,,,,
3018,,,,,,,,,
3019,,,,,,,,,
3021,,,,,,,,,
3022,,,,,,,,,
3023,,,,,,,,,
3024,,,,,,,,,
3025,,,,,,,,,
3026,,,,,,,,,
3027,,,,,,,,,
3028,,,,,,,,,
3029,,,,,,,,,
3030,,,,,,,,,
3034,,,,,,,,,
3035,,,,,,,,,
3036,,,,,,,,,
3037,,,,,,,,,
3038,,,,,,,,,
3039,,,,,,,,,
3040,,,,,,,,,
3041,,,,,,,,,
3042,,,,,,,,,
3043,,,,,,,,,
3044,,,,,,,,,
3045,,,,,,,,,
3046,,,,,,,,,
3047,,,,,,,,,
3048,,,,,,,,,
3050,,,,,,,,,
3051,,,,,,,,,
3052,,,,,,,,,
3053,,,,,,,,,
3056,,,,,,,,,
3057,,,,,,,,,
3058,,,,,,,,,
3059,,,,,,,,,
3060,,,,,,,,,
3062,,,,,,,,,
3063,,,,,,,,,
3064,,,,,,,,,
3065,,,,,,,,,
3066,,,,,,,,,
3067,,,,,,,,,
3068,,,,,,,,,
3069,,,,,,,,,
3070,,,,,,,,,
3071,,,,,,,,,
3072,,,,,,,,,
3073,,,,,,,,,
3074,,,,,,,,,
3075,,,,,,,,,
3076,,,,,,,,,
3077,,,,,,,,,
3078,,,,,,,,,
3079,,,,,,,,,
3080,,,,,,,,,
3081,,,,,,,,,
3084,,,,,,,,,
3086,,,,,,,,,
3087,,,,,,,,,
3088,,,,,,,,,
3089,,,,,,,,,
3091,,,,,,,,,
3092,,,,,,,,,
3093,,,,,,,,,
3094,,,,,,,,,
3095,,,,,,,,,
3096,,,,,,,,,
3097,,,,,,,,,
3098,,,,,,,,,
3099,,,,,,,,,
3100,,,,,,,,,
3102,,,,,,,,,
3103,,,,,,,,,
3104,,,,,,,,,
3105,,,,,,,,,
3106,,,,,,,,,
3107,,,,,,,,,
3108,,,,,,,,,
3110,,,,,,,,,
3111,,,,,,,,,
3114,,,,,equal_or_lower,,,informal,sg
3115,,,,,,,,,
3116,,,,,,,,,
3117,,,,,,,,,
3118,,,,,,,,,
3119,,,,,,,,,
3120,,,,,,,,,
3121,,,,,,,,,
3122,,,,,,,,,
3123,,,,,,,,,
3124,,,,,,,,,
3126,,,,,,,,,
3127,,,,,,,,,
3128,,,,,,,,,
3129,,,,,,,,,
3130,,,,,,,,,
3131,,,,,,,,,
3132,,,,,,,,,
3133,,,,,,,,,
3134,,,,,,,,,
3135,,,,,,,,,
3136,,,,,,,,,
3137,,,,,,,,,
3138,,,,,,,,,
3139,,,,,,,,,
3140,,,,,,,,,
3141,,,,,,,,,
3142,,,,,,,,,
3143,,,,,,,,,
3144,,,,,,,,,
3145,,,,,,,,,
3146,,,,,,,,,
3147,,,,,,,,,
3148,,,,,,,,,
3149,,,,,,,,,
3150,,,,,,,,,
3151,,,,,,,,,
3153,,,,,,,,,
3154,,,,,,,,,
3155,,,,,,,,,
3156,,,,,,,,,
3157,,,,,,,,,
3158,,,,,,,,,
3159,,,,,,,,,
3160,,,,,,,,,
3161,,,,,,,,,
3162,,,,,,,,,
3163,,,,,,,,,
3165,,,,,,,,,
3167,,,,,,,,,
3168,,,,,,,,,
3169,,,,,,,,,
3170,,,,,,,,,
3171,,,,,,,,,
3172,,,,,,,,,
3173,,,,,,,,,
3174,,,,,,,,,
3175,,,,,,,,,
3176,,,,,,,,,
3177,,,,,,,,,
3178,,,,,,,,,
3179,,,,,,,,,
3180,,,,,,,,,
3181,,,,,,,,,
3182,,,,,,,,,
3183,,,,,,,,,
3184,,,,,,,,,
3185,,,,,,,,,
3186,,,,,,,,,
3187,,,,,,,,,
3188,,,,,,,,,
3189,,,,,,,,,
3190,,,,,,,,,
3192,,,,,,,,,
3193,,,,,,,,,
3194,,,,,,,,,
3195,,,,,,,,,
3196,,,,,,,,,
3197,,,,,,,,,
3198,,,,,,,,,
3199,,,,,,,,,
3201,,,,,,,,,
3202,,,,,,,,,
3204,,,,,,,,,
3205,,,,,,,,,
3206,,,,,,,,,
3207,,,,,,,,,
3208,,,,,,,,,
3209,,,,,,,,,
3210,,,,,,,,,
3211,,,,,,,,,
3212,,,,,,,,,
3213,,,,,,,,,
3214,,,,,,,,,
3215,,,,,,,,,
3216,,,,,,,,,
3217,,,,,,,,,
3218,,,,,,,,,
3219,,,,,,,,,
3220,,,,,,,,,
3221,,,,,,,,,
3223,,,,,,,,,
3224,,,,,,,,,
3225,,,,,,,,,
3226,,,,,,,,,
3227,,,,,,,,,
3229,,,,,,,,,
3230,,,,,,,,,
3231,,,,,,,,,
3232,,,,,,,,,
3233,,,,,,,,,
3234,,,,,,,,,
3235,,,,,,,,,
3236,,,,,,,,,
3237,,,,,,,,,
3238,,,,,,,,,
3239,,,,,,,,,
3240,,,,,,,,,
3241,,,,,,,,,
3242,,,,,,,,,
3243,,,,,,,,,
3244,,,,,,,,,
3245,,,,,,,,,
3246,,,,,,,,,
3247,,,,,,,,,
3248,,,,,,,,,
3249,,,,,,,,,
3250,,,,,,,,,
3251,,,,,,,,,
3252,,,,,,,,,
3253,,,,,,,,,
3254,,,,,,,,,
3255,,,,,,,,,
3256,,,,,,,,,
3257,,,,,,,,,
3259,,,,,,,,,
3260,,,,,,,,,
3261,,,,,,,,,
3262,,,,,,,,,
3263,,,,,,,,,
3264,,,,,,,,,
3265,,,,,,,,,
3266,,,,,,,,,
3267,,,,,,,,,
3268,,,,,,,,,
3269,,,,,,,,,
3270,,,,,,,,,
3271,,,,,,,,,
3272,,,,,,,,,
3273,,,,,,,,,
3274,,,,,,,,,
3275,,,,,,,,,
3276,,,,,,,,,
3277,,,,,,,,,
3278,,,,,,,,,
3279,,,,,,,,,
3280,,,,,,,,,
3281,,,,,,,,,
3282,,,,,,,,,
3283,,,,,equal_or_lower,,,informal,pl
3284,,,,,equal_or_lower,,,informal,pl
3285,,,,,equal_or_lower,,,informal,pl
3287,,,,,,,,,
3288,,,,,equal_or_lower,,,informal,sg
3289,,,,,equal_or_lower,,,informal,sg
3290,,,,,,,,,
3291,,,,,,,,,
3292,,,,,,,,,
3293,,,,,,,,,
3294,,,,,,,,,
3295,,,,,,,,,
3296,,,,,,,,,
3297,,,,,,,,,
3298,,,,,,,,,
3299,,,,,,,,,
3300,,,,,,,,,
3301,,,,,,,,,
3302,,,,,,,,,
3303,,,,,,,,,
3305,,,,,,,,,
3306,,,,,,,,,
3307,,,,,,,,,
3309,,,,,,,,,
3310,,,,,,,,,
3311,,,,,,,,,
3312,,,,,,,,,
3313,,,,,,,,,
3314,,,,,,,,,
3315,,,,,,,,,
3316,,,,,,,,,
3317,,,,,,,,,
3318,,,,,,,,,
3319,,,,,,,,,
3320,,,,,,,,,
3321,,,,,,,,,
3322,,,,,,,,,
3323,,,,,,,,,
3324,,,,,,,,,
3326,,,,,,,,,
3327,,,,,,,,,
3328,,,,,,,,,
3329,,,,,,,,,
3331,,,,,,,,,
3332,,,,,,,,,
3333,,,,,,,,,
3334,,,,,,,,,
3335,,,,,,,,,
3336,,,,,,,,,
3337,,,,,,,,,
3338,,,,,,,,,
3339,,,,,,,,,
3340,,,,,,,,,
3341,,,,,,,,,
3342,,,,,,,,,
3343,,,,,,,,,
3344,,,,,,,,,
3346,,,,,,,,,
3347,,,,,,,,,
3348,,,,,,,,,
3349,,,,,,,,,
3350,,,,,,,,,
3351,,,,,,,,,
3352,,,,,,,,,
3353,,,,,,,,,
3354,,,,,,,,,
3355,,,,,,,,,
3356,,,,,,,,,
3357,,,,,,,,,
3358,,,,,,,,,
3361,,,,,,,,,
3362,,,,,,,,,
3363,,,,,,,,,
3364,,,,,,,,,
3365,,,,,,,,,
3366,,,,,,,,,
3367,,,,,,,,,
3368,,,,,,,,,
3369,,,,,,,,,
3370,,,,,,,,,
3371,,,,,,,,,
3372,,,,,,,,,
3373,,,,,,,,,
3374,,,,,,,,,
3375,,,,,,,,,
3376,,,,,,,,,
3377,,,,,,,,,
3378,,,,,,,,,
3379,,,,,,,,,
3380,,,,,,,,,
3381,,,,,,,,,
3382,,,,,,,,,
3383,,,,,,,,,
3384,,,,,,,,,
3385,,,,,,,,,
3386,,,,,,,,,
3387,,,,,,,,,
3388,,,,,,,,,
3389,,,,,,,,,
3390,,,,,,,,,
3391,,,,,,,,,
3392,,,,,,,,,
3394,,,,,,,,,
3395,,,,,,,,,
3396,,,,,,,,,
3397,,,,,,,,,
3398,,,,,,,,,
3399,,,,,,,,,
3402,,,,,,,,,
3403,,,,,,,,,
3404,,,,,,,,,
3405,,,,,,,,,
3406,,,,,,,,,
3407,,,,,,,,,
3408,,,,,,,,,
3409,,,,,,,,,
3410,,,,,equal_or_lower,,,informal,sg
3411,,,,,,,,,
3412,,,,,,,,,
3413,,,,,,,,,
3414,,,,,,,,,
3415,,,,,,,,,
3416,,,,,,,,,
3417,,,,,,,,,
3418,,,,,,,,,
3419,,,,,,,,,
3420,,,,,,,,,
3421,,,,,,,,,
3422,,,,,,,,,
3423,,,,,,,,,
3424,,,,,,,,,
3425,,,,,,,,,
3426,,,,,,,,,
3427,,,,,,,,,
3428,,,,,,,,,
3429,,,,,,,,,
3430,,,,,,,,,
3431,,,,,,,,,
3432,,,,,,,,,
3433,,,,,,,,,
3434,,,,,,,,,
3435,,,,,,,,,
3436,,,,,,,,,
3437,,,,,,,,,
3438,,,,,,,,,
3439,,,,,,,,,
3441,,,,,,,,,
3442,,,,,,,,,
3443,,,,,,,,,
3444,,,,,,,,,
3445,,,,,,,,,
3446,,,,,,,,,
3447,,,,,,,,,
3448,,,,,,,,,
3449,,,,,,,,,
3450,,,,,,,,,
3451,,,,,,,,,
3452,,,,,,,,,
3453,,,,,,,,,
3454,,,,,,,,,
3455,,,,,,,,,
3456,,,,,,,,,
3457,,,,,,,,,
3458,,,,,,,,,
3459,,,,,,,,,
3460,,,,,,,,,
3462,,,,,,,,,
3463,,,,,,,,,
3464,,,,,,,,,
3465,,,,,,,,,
3466,,,,,,,,,
3467,,,,,,,,,
3468,,,,,,,,,
3469,,,,,,,,,
3470,,,,,,,,,
3472,,,,,,,,,
3473,,,,,,,,,
3474,,,,,,,,,
3476,,,,,,,,,
3477,,,,,,,,,
3478,,,,,,,,,
3479,,,,,,,,,
3480,,,,,,,,,
3481,,,,,,,,,
3482,,,,,,,,,
3483,,,,,,,,,
3484,,,,,,,,,
3485,,,,,,,,,
3486,,,,,,,,,
3487,,,,,,,,,
3488,,,,,,,,,
3489,,,,,,,,,
3490,,,,,,,,,
3491,,,,,,,,,
3492,,,,,,,,,
3493,,,,,,,,,
3494,,,,,,,,,
3495,,,,,,,,,
3496,,,,,,,,,
3497,,,,,,,,,
3498,,,,,,,,,
3499,,,,,,,,,
3500,,,,,,,,,
3501,,,,,,,,,
3502,,,,,,,,,
3503,,,,,,,,,
3504,,,,,,,,,
3505,,,,,,,,,
3506,,,,,,,,,
3507,,,,,,,,,
3508,,,,,,,,,
3509,,,,,,,,,
3510,,,,,,,,,
3511,,,,,,,,,
3512,,,,,,,,,
3513,,,,,,,,,
3514,,,,,,,,,
3515,,,,,,,,,
3516,,,,,,,,,
3517,,,,,,,,,
3518,,,,,,,,,
3519,,,,,,,,,
3520,,,,,,,,,
3521,,,,,,,,,
3522,,,,,,,,,
3523,,,,,,,,,
3524,,,,,,,,,
3525,,,,,,,,,
3526,,,,,,,,,
3527,,,,,,,,,
3528,,,,,,,,,
3529,,,,,,,,,
3530,,,,,,,,,
3531,,,,,,,,,
3532,,,,,,,,,
3533,,,,,,,,,
3534,,,,,,,,,
3535,,,,,,,,,
3536,,,,,,,,,
3537,,,,,,,,,
3538,,,,,,,,,
3539,,,,,,,,,
3540,,,,,,,,,
3541,,,,,,,,,
3542,,,,,,,,,
3543,,,,,,,,,
3544,,,,,,,,,
3545,,,,,,,,,
3546,,,,,,,,,
3547,,,,,,,,,
3548,,,,,,,,,
3549,,,,,,,,,
3550,,,,,,,,,
3551,,,,,,,,,
3552,,,,,,,,,
3553,,,,,,,,,
3554,,,,,,,,,
3555,,,,,,,,,
3556,,,,,,,,,
3557,,,,,,,,,
3558,,,,,,,,,
3559,,,,,,,,,
3560,,,,,,,,,
3561,,,,,,,,,
3562,,,,,,,,,
3563,,,,,,,,,
3564,,,,,,,,,
3565,,,,,,,,,
3568,,,,,,,,,
3569,,,,,,,,,
3570,,,,,,,,,
3571,,,,,,,,,
3572,,,,,,,,,
3573,,,,,,,,,
3574,,,,,,,,,
3575,,,,,,,,,
3576,,,,,,,,,
3577,,,,,,,,,
3578,,,,,,,,,
3579,,,,,,,,,
3580,,,,,,,,,
3581,,,,,,,,,
3582,,,,,,,,,
3583,,,,,,,,,
3584,,,,,,,,,
3585,,,,,,,,,
3586,,,,,,,,,
3587,,,,,,,,,
3588,,,,,,,,,
3589,,,,,,,,,
3590,,,,,,,,,
3591,,,,,,,,,
3592,,,,,,,,,
3593,,,,,,,,,
3594,,,,,,,,,
3595,,,,,,,,,
3596,,,,,,,,,
3597,,,,,,,,,
3598,,,,,,,,,
3599,,,,,,,,,
3600,,,,,,,,,
3603,,,,,,,,,
3604,,,,,,,,,
3605,,,,,,,,,
3606,,,,,,,,,
3607,,,,,,,,,
3608,,,,,,,,,
3609,,,,,,,,,
3610,,,,,,,,,
3611,,,,,,,,,
3612,,,,,,,,,
3613,,,,,,,,,
3614,,,,,,,,,
3615,,,,,,,,,
3616,,,,,,,,,
3617,,,,,,,,,
3618,,,,,,,,,
3619,,,,,,,,,
3620,,,,,,,,,
3621,,,,,,,,,
3622,,,,,,,,,
3623,,,,,,,,,
3624,,,,,,,,,
3625,,,,,,,,,
3626,,,,,,,,,
3627,,,,,,,,,
3628,,,,,,,,,
3629,,,,,,,,,
3630,,,,,,,,,
3631,,,,,,,,,
3632,,,,,,,,,
3633,,,,,,,,,
3634,,,,,,,,,
3635,,,,,,,,,
3636,,,,,,,,,
3637,,,,,,,,,
3638,,,,,,,,,
3639,,,,,,,,,
3640,,,,,,,,,
3641,,,,,,,,,
3642,,,,,,,,,
3643,,,,,,,,,
3644,,,,,,,,,
3645,,,,,,,,,
3646,,,,,,,,,
3647,,,,,,,,,
3648,,,,,,,,,
3649,,,,,,,,,
3650,,,,,,,,,
3651,,,,,,,,,
3652,,,,,,,,,
3653,,,,,,,,,
3654,,,,,,,,,
3655,,,,,,,,,
3656,,,,,,,,,
3657,,,,,,,,,
3658,,,,,,,,,
3659,,,,,,,,,
3660,,,,,,,,,
3661,,,,,,,,,
3662,,,,,,,,,
3663,,,,,,,,,
3664,,,,,,,,,
3666,,,,,,,,,
3667,,,,,,,,,
3668,,,,,,,,,
3669,,,,,,,,,
3670,,,,,,,,,
3671,,,,,,,,,
3672,,,,,,,,,
3673,,,,,,,,,
3674,,,,,,,,,
3675,,,,,,,,,
3676,,,,,,,,,
3677,,,,,,,,,
3678,,,,,,,,,
3679,,,,,,,,,
3680,,,,,,,,,
3681,,,,,,,,,
3682,,,,,,,,,
3683,,,,,,,,,
